PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;COD-BARRIO;BARRIO;COD-DISTRITO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
13635;"Aparcamiento para residentes. Francisco Rioja";"";"";"";"";"Plazas: 392 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=537715cbed51c010VgnVCM2000000c205a0aRCRD";"LUIS RUIZ";"CALLE";"V";"27";"";"";"";"";"MADRID";"MADRID";"28017";"2";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"445873";"4475766";"40.430778722730366";"-3.6381242830303946";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13634;"Aparcamiento para residentes. Francos Rodr�guez";"";"";"";"";"Plazas: 296 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a99715cbed51c010VgnVCM2000000c205a0aRCRD";"NUMANCIA";"CALLE";"V";"63";"";"";"";"";"MADRID";"MADRID";"28039";"1";"BELLAS VISTAS";"6";"TETUAN";"439795";"4478705";"40.456831249177";"-3.71005050591214";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
24119;"Aparcamiento para residentes. Galileo";"";"";"";"";"Plazas: 527 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=03d06545f951c010VgnVCM2000000c205a0aRCRD";"BLASCO DE GARAY";"CALLE";"V";"38";"";"";"";"";"MADRID";"MADRID";"28015";"2";"ARAPILES";"7";"CHAMBERI";"439660";"4476130";"40.4336318167522";"-3.71140097593995";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13525;"Aparcamiento para residentes. Garc�a Esc�mez";"";"";"";"";"Plazas: 260 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=46e715cbed51c010VgnVCM2000000c205a0aRCRD";"ANSELMO LORENZO";"CALLE";"V";"11";"";"";"";"";"MADRID";"MADRID";"28044";"7";"LAS AGUILAS";"10";"LATINA";"434687";"4470444";"40.3820357799705";"-3.7694517822779";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13534;"Aparcamiento para residentes. Garc�a Tapia";"";"";"";"";"Plazas: 252 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=663215cbed51c010VgnVCM2000000c205a0aRCRD";"DOCTOR GARCIA TAPIA";"AVENIDA";"V";"51";"";"";"";"";"MADRID";"MADRID";"28030";"3";"MARROQUINA";"14";"MORATALAZ";"445240";"4473666";"40.4118131755341";"-3.64541031210654";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13527;"Aparcamiento para residentes. Garrovillas";"";"";"";"";"Plazas: 324 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ffb715cbed51c010VgnVCM2000000c205a0aRCRD";"GARROVILLAS";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28044";"7";"LAS AGUILAS";"10";"LATINA";"433912";"4470229";"40.38003632100852";"-3.7785510082435763";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
81746;"Aparcamiento para residentes. General Gallegos";"";"";"";"";"Plazas: 101 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=34adc2c6e051c010VgnVCM2000000c205a0aRCRD";"PADRE DAMIAN";"CALLE";"V";"39";"";"";"";"";"MADRID";"MADRID";"28036";"5";"NUEVA ESPA�A";"5";"CHAMARTIN";"441874";"4479182";"40.46128190009474";"-3.685586569654305";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
24120;"Aparcamiento para residentes. General Lacy";"";"";"";"";"Plazas: 663 Abierto 24 horas  Titularidad: Ayuntamiento de madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=59f06545f951c010VgnVCM2000000c205a0aRCRD";"GENERAL LACY";"CALLE";"V";"2";"";"";"";"ENTRE C/ �NCORA Y C/ M�NDEZ �LVARO";"MADRID";"MADRID";"28045";"6";"PALOS DE MOGUER";"2";"ARGANZUELA";"441393";"4472724";"40.4030667634025";"-3.69065809480978";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13520;"Aparcamiento para residentes. Gerardo Cord�n";"";"";"";"";"Plazas: 219 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ac087339ae51c010VgnVCM2000000c205a0aRCRD";"GERARDO CORDON";"CALLE";"V";"46";"-2";"";"";"";"MADRID";"MADRID";"28017";"1";"VENTAS";"15";"CIUDAD LINEAL";"444647";"4475314";"40.42662400325405";"-3.652542375709883";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13574;"Aparcamiento para residentes. Germ�n P�rez Carrasco";"";"";"";"";"Plazas: 321 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f2387339ae51c010VgnVCM2000000c205a0aRCRD";"VIRGEN DEL SAGRARIO";"CALLE";"V";"8";"";"";"";"ESQUINA C/ GERM�N P�REZ CARRASCO";"MADRID";"MADRID";"28027";"3";"QUINTANA";"15";"CIUDAD LINEAL";"445056";"4476174";"40.4343990447923";"-3.6477943374274";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13522;"Aparcamiento para residentes. Goya I";"";"";"";"";"Plazas: 668 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=49587339ae51c010VgnVCM2000000c205a0aRCRD";"GOYA";"CALLE";"NUM";"92";"";"";"";"";"MADRID";"MADRID";"28009";"2";"GOYA";"4";"SALAMANCA";"443020";"4475098";"40.424572633502564";"-3.6717032128063";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
24121;"Aparcamiento para residentes. Guadalete";"";"";"";"";"Plazas: 290 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=af116545f951c010VgnVCM2000000c205a0aRCRD";"GUADALETE";"CALLE";"V";"12";"";"";"";"";"MADRID";"MADRID";"28019";"1";"COMILLAS";"11";"CARABANCHEL";"439330";"4471202";"40.3892153292086";"-3.71482104742718";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13615;"Aparcamiento para residentes. G�mez Ulla";"";"";"";"";"Plazas: 191 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c3b615cbed51c010VgnVCM2000000c205a0aRCRD";"DOCTOR GOMEZ ULLA";"CALLE";"V";"11";"";"";"";"LATERAL PARQUE EVA DUARTE DE PER�N";"MADRID";"MADRID";"28028";"4";"GUINDALERA";"4";"SALAMANCA";"443354";"4475703";"40.43003872255172";"-3.667817175542646";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13627;"Aparcamiento para residentes. Illescas";"";"";"";"";"Plazas: 261 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9f787339ae51c010VgnVCM2000000c205a0aRCRD";"ILLESCAS";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28024";"4";"ALUCHE";"10";"LATINA";"434979";"4472174";"40.3976368775692";"-3.76617797063072";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
183559;"Aparcamiento para residentes. Ilustraci�n";"";"";"";"";"Plazas: 142   Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=abd5bdc85c01c010VgnVCM2000000c205a0aRCRD";"ISLAS CIES";"CALLE";"V";"25";"";"";"";"";"MADRID";"MADRID";"28035";"3";"PE�A GRANDE";"8";"FUENCARRAL-EL PARDO";"439110";"4481300";"40.480165772347696";"-3.7183829353444833";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
5421792;"Aparcamiento para residentes. Il�ada";"";"";"";"";"Plazas : 333 Abierto 24 Horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a89fa6b5ebbd3210VgnVCM1000000b205a0aRCRD";"LA ILIADA";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28022";"7";"CANILLEJAS";"20";"SAN BLAS-CANILLEJAS";"448381";"4476282";"40.4355831247766";"-3.60860102706914";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13502;"Aparcamiento para residentes. Isla de Arosa";"";"";"";"";"Plazas: 189 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e5a87339ae51c010VgnVCM2000000c205a0aRCRD";"ISLA DE AROSA";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28035";"3";"PE�A GRANDE";"8";"FUENCARRAL-EL PARDO";"439363";"4481310";"40.480274384539456";"-3.715403636163851";"S/T";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13575;"Aparcamiento para residentes. Isla de Ons";"";"";"";"";"Plazas: 667 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3cc87339ae51c010VgnVCM2000000c205a0aRCRD";"ISLA DE ONS";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28035";"3";"PE�A GRANDE";"8";"FUENCARRAL-EL PARDO";"438821";"4481281";"40.4799733680742";"-3.72179162558578";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13576;"Aparcamiento para residentes. Isla de Tavira";"";"";"";"";"Plazas: 326 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=82f87339ae51c010VgnVCM2000000c205a0aRCRD";"ISLA DE TAVIRA";"CALLE";"V";"3";"";"";"";"";"MADRID";"MADRID";"28035";"3";"PE�A GRANDE";"8";"FUENCARRAL-EL PARDO";"439120";"4481415";"40.481195113179496";"-3.718279041839923";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
81748;"Aparcamiento para residentes. Islas Filipinas";"";"";"";"";"Plazas: 397. Abierto 24 horas.  Titularidad: Ayuntamiento de Madrid.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ebcc2c6e051c010VgnVCM2000000c205a0aRCRD";"CEA BERMUDEZ";"CALLE";"V";"49";"";"";"";"";"MADRID";"MADRID";"28003";"1";"GAZTAMBIDE";"7";"CHAMBERI";"439387";"4476727";"40.438987934763";"-3.71467601723796";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13577;"Aparcamiento para residentes. Iv�n de Vargas";"";"";"";"";"Plazas: 199 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid.";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d8197339ae51c010VgnVCM2000000c205a0aRCRD";"IVAN DE VARGAS";"TRAVESIA";"V";"4";"-2";"01";"";"";"MADRID";"MADRID";"28019";"3";"SAN ISIDRO";"11";"CARABANCHEL";"438524";"4472757";"40.4031629103554";"-3.72446327913775";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13546;"Aparcamiento para residentes. Jacinto Verdaguer";"";"";"";"";"Plazas: 545 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2f397339ae51c010VgnVCM2000000c205a0aRCRD";"JACINTO VERDAGUER";"CALLE";"V";"25";"-4";"";"";"";"MADRID";"MADRID";"28019";"2";"OPA�EL";"11";"CARABANCHEL";"438999";"4471862";"40.3951283273511";"-3.71878014908902";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13529;"Aparcamiento para residentes. Joaqu�n Mar�a L�pez";"";"";"";"";"Plazas: 464 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=75697339ae51c010VgnVCM2000000c205a0aRCRD";"JOAQUIN MARIA LOPEZ";"CALLE";"V";"39";"";"";"";"";"MADRID";"MADRID";"28015";"1";"GAZTAMBIDE";"7";"CHAMBERI";"439414";"4476552";"40.4374098846186";"-3.71434270556613";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
63334;"Aparcamiento para residentes. Josep Pla";"";"";"";"";"Plazas: 239 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d70a946be351c010VgnVCM2000000c205a0aRCRD";"LOPEZ DE HOYOS";"CALLE";"V";"57";"";"";"";"";"MADRID";"MADRID";"28002";"3";"CIUDAD JARDIN";"5";"CHAMARTIN";"442549";"4477052";"40.4421417450308";"-3.67742780223251";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
7471768;"Aparcamiento para residentes. Jos� Abascal";"";"";"";"";"Plazas: 126 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7ea46cd2546d5410VgnVCM2000000c205a0aRCRD";"JOSE ABASCAL";"CALLE";"V";"54";"";"";"";"";"MADRID";"MADRID";"28003";"4";"ALMAGRO";"7";"CHAMBERI";"441212";"4476607";"40.4380386607844";"-3.69314664084057";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13526;"Aparcamiento para residentes. Jos� de Cadalso";"";"";"";"";"Plazas: 259 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cb897339ae51c010VgnVCM2000000c205a0aRCRD";"SOLEDAD CAZORLA";"CALLE";"V";"51";"-1";"01";"1";"";"MADRID";"MADRID";"28044";"7";"LAS AGUILAS";"10";"LATINA";"434776";"4469790";"40.37614333918351";"-3.7683293552234054";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13556;"Aparcamiento para residentes. Jos� del Hierro";"";"";"";"";"Plazas: 648 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=12b97339ae51c010VgnVCM2000000c205a0aRCRD";"HERMANOS DE PABLO";"CALLE";"V";"44";"0";"0";"";"";"MADRID";"MADRID";"28027";"4";"CONCEPCION";"15";"CIUDAD LINEAL";"445148";"4476620";"40.4384225390412";"-3.6467466652905";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13578;"Aparcamiento para residentes. Jos� Luis Arrese";"";"";"";"";"Plazas: 380 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=68d97339ae51c010VgnVCM2000000c205a0aRCRD";"POETA BLAS DE OTERO";"CALLE";"V";"22";"";"";"";"";"MADRID";"MADRID";"28017";"1";"VENTAS";"15";"CIUDAD LINEAL";"444488";"4474640";"40.42053957508049";"-3.6543546216513394";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13579;"Aparcamiento para residentes. Juan de Vera";"";"";"";"";"Plazas: 512 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4eba7339ae51c010VgnVCM2000000c205a0aRCRD";"JUAN DE VERA";"CALLE";"V";"15";"";"";"";"";"MADRID";"MADRID";"28045";"5";"DELICIAS";"2";"ARGANZUELA";"441264";"4471957";"40.39615507486834";"-3.692104179001404";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
7432674;"Aparcamiento para residentes. Juan Esplandi�";"";"";"";"";"Plazas: 249 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=865c3d02e3b35410VgnVCM1000000b205a0aRCRD";"JUAN ESPLANDIU";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28007";"3";"ESTRELLA";"3";"RETIRO";"443494";"4474116";"40.4157528095955";"-3.66602854953252";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13541;"Aparcamiento para residentes. Juan Francisco Luj�n I";"";"";"";"";"Plazas: 198 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d04615cbed51c010VgnVCM2000000c205a0aRCRD";"CORREGIDOR JUAN FRANCISCO DE LUJAN";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28030";"5";"FONTARRON";"14";"MORATALAZ";"444806";"4472753";"40.4035636327947";"-3.65044331843857";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
17452;"Aparcamiento para residentes. Juan Francisco Luj�n II";"";"";"";"";"Plazas: 298 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66806545f951c010VgnVCM2000000c205a0aRCRD";"CORREGIDOR JUAN FRANCISCO DE LUJAN";"CALLE";"V";"60";"";"";"";"";"MADRID";"MADRID";"28030";"5";"FONTARRON";"14";"MORATALAZ";"445021";"4472594";"40.40214747309015";"-3.647893433929952";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13505;"Aparcamiento para residentes. Juan Hurtado de Mendoza";"";"";"";"";"Plazas: 269 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=94ea7339ae51c010VgnVCM2000000c205a0aRCRD";"JUAN HURTADO DE MENDOZA";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28036";"5";"NUEVA ESPA�A";"5";"CHAMARTIN";"441775";"4479058";"40.46016040184583";"-3.6867407236690504";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
5556588;"Aparcamiento para residentes. Juan Ram�n Jim�nez";"";"";"";"";"Plazas: 401 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=055a0cc0caf66210VgnVCM1000000b205a0aRCRD";"JUAN RAMON JIMENEZ";"CALLE";"V";"49";"";"";"";"";"MADRID";"MADRID";"28036";"5";"NUEVA ESPA�A";"5";"CHAMARTIN";"441747";"4479389";"40.4631368719306";"-3.68710046083546";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
81768;"Aparcamiento para residentes. Lagasca";"";"";"";"";"Plazas: 327 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=089cc2c6e051c010VgnVCM2000000c205a0aRCRD";"DIEGO DE LEON";"CALLE";"V";"11";"";"";"";"";"MADRID";"MADRID";"28006";"6";"CASTELLANA";"4";"SALAMANCA";"441998";"4476272";"40.43506964165062";"-3.68384686761382";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13580;"Aparcamiento para residentes. Lardero";"";"";"";"";"Plazas: 382 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=313b7339ae51c010VgnVCM2000000c205a0aRCRD";"LARDERO";"CALLE";"V";"3-B";"";"";"";"";"MADRID";"MADRID";"28032";"";"AMBROZ";"";"VICALVARO";"448283";"4473667";"40.4101369517756";"-3.610828352314449";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13581;"Aparcamiento para residentes. Maldonado";"";"";"";"";"Plazas: 721 Abierto 24 horas";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=875b7339ae51c010VgnVCM2000000c205a0aRCRD";"MALDONADO";"CALLE";"V";"34";"";"";"";"";"MADRID";"MADRID";"28006";"5";"LISTA";"4";"SALAMANCA";"442405";"4476113";"40.43366755605813";"-3.679035794267012";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13582;"Aparcamiento para residentes. Manizales";"";"";"";"";"Plazas: 401 Abierto 24 horas";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dd7b7339ae51c010VgnVCM2000000c205a0aRCRD";"MANIZALES";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28033";"4";"PINAR DEL REY";"16";"HORTALEZA";"445998";"4480531";"40.4737064681745";"-3.6370593589937";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
24122;"Aparcamiento para residentes. Manuel Noya";"";"";"";"";"Plazas: 492 Abierto 24 horas";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f5416545f951c010VgnVCM2000000c205a0aRCRD";"MANUEL NOYA";"CALLE";"NUM";"2";"";"";"";"(JARDINES)";"MADRID";"MADRID";"28026";"5";"MOSCARDO";"";"USERA";"439582";"4471208";"40.3892836806595";"-3.71185039642932";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13583;"Aparcamiento para residentes. Marcos de Orueta";"";"";"";"";"Plazas: 196 Abierto 24 horas";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=24ab7339ae51c010VgnVCM2000000c205a0aRCRD";"ANGEL MUGICA";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28034";"6";"VALVERDE";"8";"FUENCARRAL-EL PARDO";"441853";"4481789";"40.48476485902592";"-3.6860667411043053";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13585;"Aparcamiento para residentes. Marqu�s de Corbera I";"";"";"";"";"Plazas: 287 Abierto 24 horas";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a2115cbed51c010VgnVCM2000000c205a0aRCRD";"MARQUES DE CORBERA";"AVENIDA";"V";"4";"-2";"";"";"ESQUINA C/ JOS� LUIS ARRESE";"MADRID";"MADRID";"28017";"1";"VENTAS";"15";"CIUDAD LINEAL";"444298";"4474802";"40.4219886928314";"-3.65661292002709";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
13584;"Aparcamiento para residentes. Marqu�s de Corbera II";"";"";"";"";"Plazas: 203 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=805115cbed51c010VgnVCM2000000c205a0aRCRD";"MARQUES DE CORBERA";"AVENIDA";"V";"64";"-2";"";"";"CONFLUENCIA CON PASO ELEVADO AV. DAROCA";"MADRID";"MADRID";"28017";"1";"VENTAS";"15";"CIUDAD LINEAL";"444922";"4475405";"40.4274616090481";"-3.64930765911692";"S/T";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
4831164;"Aparcamiento para residentes. Marqu�s de Samaranch";"";"";"";"";"Plazas: 233 Abierto 24 horas.  Titularidad: Ayuntamiento de Madrid  Gesti�n: Empresa Municipal de Transportes (EMT) (m�s informaci�n)";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=09a455750f2a8110VgnVCM2000000c205a0aRCRD";"IMPERIAL";"PASEO";"V";"20";"";"";"";"";"MADRID";"MADRID";"28005";"1";"IMPERIAL";"2";"ARGANZUELA";"439070";"4473272";"40.40784029469167";"-3.7180809623916047";"";"";"";"/contenido/entidadesYorganismos/AparcamientosResidentes"; 
