PK,NOMBRE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,DIRECCION,wikidata_calle,NUM,PLANTA,ORIENTACION,LOCALIDAD,wikidata_localidad,COMUNIDAD AUTONOMA,wikidata_provincia,CODIGO-POSTAL,COD-BARRIO,BARRIO,wikidata_barrio,COD-DISTRITO,DISTRITO,wikidata_distrito,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TELEFONO,EMAIL
4831271,Aparcamiento para residentes. Francisco Altimiras,Plazas: 59 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid  Gestión: Empresa Municipal de Transportes (EMT) (más información),0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c0055b87103a8110VgnVCM2000000c205a0aRCRD,calle de Francisco Altimiras,https://wikidata.org/entity/Q118669974,2,,SEMIESQUINA CON LA AV. DE LOS TOREROS,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28028,4,La Guindalera,https://wikidata.org/entity/Q3814559,4,Salamanca,https://wikidata.org/entity/Q1773521,443720,4476105,40.4336887886822,-3.663538450106072,,
13635,Aparcamiento para residentes. Francisco Rioja,Plazas: 392 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=537715cbed51c010VgnVCM2000000c205a0aRCRD,CALLE LUIS RUIZ,,27,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28017,2,Pueblo Nuevo,https://wikidata.org/entity/Q71753,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,445873,4475766,40.430778722730366,-3.6381242830303946,,
13634,Aparcamiento para residentes. Francos Rodríguez,Plazas: 296 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,1,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a99715cbed51c010VgnVCM2000000c205a0aRCRD,CALLE NUMANCIA,,63,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28039,1,Bellas Vistas,https://wikidata.org/entity/Q11908929,6,Tetuán,https://wikidata.org/entity/Q1773540,439795,4478705,40.456831249177,-3.71005050591214,,
24119,Aparcamiento para residentes. Galileo,Plazas: 527 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=03d06545f951c010VgnVCM2000000c205a0aRCRD,calle de Blasco de Garay,https://wikidata.org/entity/Q26831099,38,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28015,2,Arapiles,https://wikidata.org/entity/Q10856744,7,Chamberí,https://wikidata.org/entity/Q1763370,439660,4476130,40.4336318167522,-3.71140097593995,,
13525,Aparcamiento para residentes. García Escámez,Plazas: 260 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=46e715cbed51c010VgnVCM2000000c205a0aRCRD,calle de Anselmo Lorenzo,https://wikidata.org/entity/Q29405131,11,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28044,7,Las Águilas,https://wikidata.org/entity/Q5971372,10,Latina,https://wikidata.org/entity/Q794954,434687,4470444,40.3820357799705,-3.7694517822779,,
13534,Aparcamiento para residentes. García Tapia,Plazas: 252 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=663215cbed51c010VgnVCM2000000c205a0aRCRD,Avenida del Doctor García Tapia,https://wikidata.org/entity/Q28935864,51,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28030,3,Marroquina,https://wikidata.org/entity/Q11935636,14,Moratalaz,https://wikidata.org/entity/Q2076109,445240,4473666,40.4118131755341,-3.64541031210654,,
13527,Aparcamiento para residentes. Garrovillas,Plazas: 324 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ffb715cbed51c010VgnVCM2000000c205a0aRCRD,CALLE GARROVILLAS,,9,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28044,7,Las Águilas,https://wikidata.org/entity/Q5971372,10,Latina,https://wikidata.org/entity/Q794954,433912,4470229,40.38003632100852,-3.7785510082435763,,
81746,Aparcamiento para residentes. General Gallegos,Plazas: 101 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=34adc2c6e051c010VgnVCM2000000c205a0aRCRD,"Calle del Padre Damián, Madrid",https://wikidata.org/entity/Q28740210,39,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28036,5,Nueva España,https://wikidata.org/entity/Q10338128,5,Chamartín,https://wikidata.org/entity/Q1766348,441874,4479182,40.46128190009474,-3.685586569654305,,
24120,Aparcamiento para residentes. General Lacy,Plazas: 663 Abierto 24 horas  Titularidad: Ayuntamiento de madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=59f06545f951c010VgnVCM2000000c205a0aRCRD,"Calle del General Lacy, Madrid",https://wikidata.org/entity/Q27243347,2,,ENTRE C/ ÁNCORA Y C/ MÉNDEZ ÁLVARO,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28045,6,Palos de la Frontera,https://wikidata.org/entity/Q521009,2,Arganzuela,https://wikidata.org/entity/Q2000929,441393,4472724,40.4030667634025,-3.69065809480978,,
13520,Aparcamiento para residentes. Gerardo Cordón,Plazas: 219 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ac087339ae51c010VgnVCM2000000c205a0aRCRD,CALLE GERARDO CORDON,,46,-2,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28017,1,Ventas,https://wikidata.org/entity/Q71762,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,444647,4475314,40.42662400325405,-3.652542375709883,,
13574,Aparcamiento para residentes. Germán Pérez Carrasco,Plazas: 321 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f2387339ae51c010VgnVCM2000000c205a0aRCRD,CALLE VIRGEN DEL SAGRARIO,,8,,ESQUINA C/ GERMÁN PÉREZ CARRASCO,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28027,3,Quintana,https://wikidata.org/entity/Q71810,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,445056,4476174,40.4343990447923,-3.6477943374274,,
13522,Aparcamiento para residentes. Goya I,Plazas: 668 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=49587339ae51c010VgnVCM2000000c205a0aRCRD,Calle de Goya,https://wikidata.org/entity/Q28015873,92,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28009,2,Goya,https://wikidata.org/entity/Q3814578,4,Salamanca,https://wikidata.org/entity/Q1773521,443020,4475098,40.424572633502564,-3.6717032128063,,
24121,Aparcamiento para residentes. Guadalete,Plazas: 290 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=af116545f951c010VgnVCM2000000c205a0aRCRD,calle Guadalete,https://wikidata.org/entity/Q119720955,12,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28019,1,Comillas,https://wikidata.org/entity/Q955844,11,Carabanchel,https://wikidata.org/entity/Q1001991,439330,4471202,40.3892153292086,-3.71482104742718,,
13615,Aparcamiento para residentes. Gómez Ulla,Plazas: 191 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c3b615cbed51c010VgnVCM2000000c205a0aRCRD,"Calle del Doctor Gómez Ulla, Madrid",https://wikidata.org/entity/Q29053346,11,,LATERAL PARQUE EVA DUARTE DE PERÓN,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28028,4,La Guindalera,https://wikidata.org/entity/Q3814559,4,Salamanca,https://wikidata.org/entity/Q1773521,443354,4475703,40.43003872255172,-3.667817175542646,,
13627,Aparcamiento para residentes. Illescas,Plazas: 261 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9f787339ae51c010VgnVCM2000000c205a0aRCRD,CALLE ILLESCAS,,1,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28024,4,Aluche,https://wikidata.org/entity/Q31140,10,Latina,https://wikidata.org/entity/Q794954,434979,4472174,40.3976368775692,-3.76617797063072,,
183559,Aparcamiento para residentes. Ilustración,Plazas: 142   Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=abd5bdc85c01c010VgnVCM2000000c205a0aRCRD,CALLE ISLAS CIES,,25,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28035,3,Peñagrande,https://wikidata.org/entity/Q3319582,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,439110,4481300,40.480165772347696,-3.7183829353444833,,
5421792,Aparcamiento para residentes. Ilíada,Plazas : 333 Abierto 24 Horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a89fa6b5ebbd3210VgnVCM1000000b205a0aRCRD,CALLE LA ILIADA,,1,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28022,7,Canillejas,https://wikidata.org/entity/Q663013,20,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,448381,4476282,40.4355831247766,-3.60860102706914,,
13502,Aparcamiento para residentes. Isla de Arosa,Plazas: 189 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e5a87339ae51c010VgnVCM2000000c205a0aRCRD,CALLE ISLA DE AROSA,,2,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28035,3,Peñagrande,https://wikidata.org/entity/Q3319582,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,439363,4481310,40.480274384539456,-3.715403636163851,S/T,
13575,Aparcamiento para residentes. Isla de Ons,Plazas: 667 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3cc87339ae51c010VgnVCM2000000c205a0aRCRD,CALLE ISLA DE ONS,,5,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28035,3,Peñagrande,https://wikidata.org/entity/Q3319582,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,438821,4481281,40.4799733680742,-3.72179162558578,,
13576,Aparcamiento para residentes. Isla de Tavira,Plazas: 326 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=82f87339ae51c010VgnVCM2000000c205a0aRCRD,CALLE ISLA DE TAVIRA,,3,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28035,3,Peñagrande,https://wikidata.org/entity/Q3319582,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,439120,4481415,40.481195113179496,-3.718279041839923,,
81748,Aparcamiento para residentes. Islas Filipinas,Plazas: 397. Abierto 24 horas.  Titularidad: Ayuntamiento de Madrid.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ebcc2c6e051c010VgnVCM2000000c205a0aRCRD,calle de Cea Bermúdez,https://wikidata.org/entity/Q26791743,49,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28003,1,Gaztambide,https://wikidata.org/entity/Q10288587,7,Chamberí,https://wikidata.org/entity/Q1763370,439387,4476727,40.438987934763,-3.71467601723796,,
13577,Aparcamiento para residentes. Iván de Vargas,Plazas: 199 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid.,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d8197339ae51c010VgnVCM2000000c205a0aRCRD,TRAVESIA IVAN DE VARGAS,,4,-2,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28019,3,San Isidro,https://wikidata.org/entity/Q3813733,11,Carabanchel,https://wikidata.org/entity/Q1001991,438524,4472757,40.4031629103554,-3.72446327913775,,
13546,Aparcamiento para residentes. Jacinto Verdaguer,Plazas: 545 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2f397339ae51c010VgnVCM2000000c205a0aRCRD,CALLE JACINTO VERDAGUER,,25,-4,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28019,2,Opañel,https://wikidata.org/entity/Q3813756,11,Carabanchel,https://wikidata.org/entity/Q1001991,438999,4471862,40.3951283273511,-3.71878014908902,,
13529,Aparcamiento para residentes. Joaquín María López,Plazas: 464 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=75697339ae51c010VgnVCM2000000c205a0aRCRD,calle de Joaquín María López,https://wikidata.org/entity/Q27243136,39,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28015,1,Gaztambide,https://wikidata.org/entity/Q10288587,7,Chamberí,https://wikidata.org/entity/Q1763370,439414,4476552,40.4374098846186,-3.71434270556613,,
63334,Aparcamiento para residentes. Josep Pla,Plazas: 239 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d70a946be351c010VgnVCM2000000c205a0aRCRD,calle de López de Hoyos,https://wikidata.org/entity/Q27043844,57,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28002,3,Ciudad Jardín,https://wikidata.org/entity/Q3773744,5,Chamartín,https://wikidata.org/entity/Q1766348,442549,4477052,40.4421417450308,-3.67742780223251,,
7471768,Aparcamiento para residentes. José Abascal,Plazas: 126 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7ea46cd2546d5410VgnVCM2000000c205a0aRCRD,"Calle de José Abascal, Madrid",https://wikidata.org/entity/Q27310549,54,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28003,4,Almagro,https://wikidata.org/entity/Q10954432,7,Chamberí,https://wikidata.org/entity/Q1763370,441212,4476607,40.4380386607844,-3.69314664084057,,
13526,Aparcamiento para residentes. José de Cadalso,Plazas: 259 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cb897339ae51c010VgnVCM2000000c205a0aRCRD,"Calle de Soledad Cazorla, Madrid",https://wikidata.org/entity/Q29405102,51,-1,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28044,7,Las Águilas,https://wikidata.org/entity/Q5971372,10,Latina,https://wikidata.org/entity/Q794954,434776,4469790,40.37614333918351,-3.7683293552234054,,
13556,Aparcamiento para residentes. José del Hierro,Plazas: 648 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=12b97339ae51c010VgnVCM2000000c205a0aRCRD,CALLE HERMANOS DE PABLO,,44,0,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28027,4,Concepción,https://wikidata.org/entity/Q11915156,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,445148,4476620,40.4384225390412,-3.6467466652905,,
13578,Aparcamiento para residentes. José Luis Arrese,Plazas: 380 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=68d97339ae51c010VgnVCM2000000c205a0aRCRD,CALLE POETA BLAS DE OTERO,,22,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28017,1,Ventas,https://wikidata.org/entity/Q71762,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,444488,4474640,40.42053957508049,-3.6543546216513394,,
13579,Aparcamiento para residentes. Juan de Vera,Plazas: 512 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4eba7339ae51c010VgnVCM2000000c205a0aRCRD,calle de Juan de Vera,https://wikidata.org/entity/Q118652458,15,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28045,5,Las Delicias,https://wikidata.org/entity/Q3773736,2,Arganzuela,https://wikidata.org/entity/Q2000929,441264,4471957,40.39615507486834,-3.692104179001404,,
7432674,Aparcamiento para residentes. Juan Esplandiú,Plazas: 249 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=865c3d02e3b35410VgnVCM1000000b205a0aRCRD,"Calle de Juan Esplandiu, Madrid",https://wikidata.org/entity/Q57719867,1,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28007,3,Estrella,https://wikidata.org/entity/Q3773738,3,Retiro,https://wikidata.org/entity/Q2002296,443494,4474116,40.4157528095955,-3.66602854953252,,
13541,Aparcamiento para residentes. Juan Francisco Luján I,Plazas: 198 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d04615cbed51c010VgnVCM2000000c205a0aRCRD,CALLE CORREGIDOR JUAN FRANCISCO DE LUJAN,,1,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28030,5,Fontarrón,https://wikidata.org/entity/Q10283284,14,Moratalaz,https://wikidata.org/entity/Q2076109,444806,4472753,40.4035636327947,-3.65044331843857,,
17452,Aparcamiento para residentes. Juan Francisco Luján II,Plazas: 298 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66806545f951c010VgnVCM2000000c205a0aRCRD,CALLE CORREGIDOR JUAN FRANCISCO DE LUJAN,,60,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28030,5,Fontarrón,https://wikidata.org/entity/Q10283284,14,Moratalaz,https://wikidata.org/entity/Q2076109,445021,4472594,40.40214747309015,-3.647893433929952,,
13505,Aparcamiento para residentes. Juan Hurtado de Mendoza,Plazas: 269 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=94ea7339ae51c010VgnVCM2000000c205a0aRCRD,"Calle de Juan Hurtado de Mendoza, Madrid",https://wikidata.org/entity/Q54486212,8,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28036,5,Nueva España,https://wikidata.org/entity/Q10338128,5,Chamartín,https://wikidata.org/entity/Q1766348,441775,4479058,40.46016040184583,-3.6867407236690504,,
5556588,Aparcamiento para residentes. Juan Ramón Jiménez,Plazas: 401 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=055a0cc0caf66210VgnVCM1000000b205a0aRCRD,"Calle de Juan Ramón Jiménez, Madrid",https://wikidata.org/entity/Q29018444,49,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28036,5,Nueva España,https://wikidata.org/entity/Q10338128,5,Chamartín,https://wikidata.org/entity/Q1766348,441747,4479389,40.4631368719306,-3.68710046083546,,
81768,Aparcamiento para residentes. Lagasca,Plazas: 327 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=089cc2c6e051c010VgnVCM2000000c205a0aRCRD,"Calle de Diego de León, Madrid",https://wikidata.org/entity/Q28059485,11,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28006,6,Castellana,https://wikidata.org/entity/Q4781,4,Salamanca,https://wikidata.org/entity/Q1773521,441998,4476272,40.43506964165062,-3.68384686761382,,
13580,Aparcamiento para residentes. Lardero,Plazas: 382 Abierto 24 horas  Titularidad: Ayuntamiento de Madrid,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=313b7339ae51c010VgnVCM2000000c205a0aRCRD,CALLE LARDERO,,3-B,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28032,,Ambroz,https://wikidata.org/entity/Q11905294,,Vicálvaro,https://wikidata.org/entity/Q589403,448283,4473667,40.4101369517756,-3.610828352314449,,
13581,Aparcamiento para residentes. Maldonado,Plazas: 721 Abierto 24 horas,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=875b7339ae51c010VgnVCM2000000c205a0aRCRD,calle de Maldonado,https://wikidata.org/entity/Q28056166,34,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28006,5,Lista,https://wikidata.org/entity/Q4779,4,Salamanca,https://wikidata.org/entity/Q1773521,442405,4476113,40.43366755605813,-3.679035794267012,,
13582,Aparcamiento para residentes. Manizales,Plazas: 401 Abierto 24 horas,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dd7b7339ae51c010VgnVCM2000000c205a0aRCRD,CALLE MANIZALES,,1,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28033,4,Pinar del Rey,https://wikidata.org/entity/Q10349788,16,Hortaleza,https://wikidata.org/entity/Q1928529,445998,4480531,40.4737064681745,-3.6370593589937,,
24122,Aparcamiento para residentes. Manuel Noya,Plazas: 492 Abierto 24 horas,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f5416545f951c010VgnVCM2000000c205a0aRCRD,CALLE MANUEL NOYA,,2,,(JARDINES),Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28026,5,Moscardó,https://wikidata.org/entity/Q11937679,,Usera,https://wikidata.org/entity/Q953368,439582,4471208,40.3892836806595,-3.71185039642932,,
13583,Aparcamiento para residentes. Marcos de Orueta,Plazas: 196 Abierto 24 horas,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=24ab7339ae51c010VgnVCM2000000c205a0aRCRD,CALLE ANGEL MUGICA,,9,,,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28034,6,Valverde,https://wikidata.org/entity/Q31132,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,441853,4481789,40.48476485902592,-3.6860667411043053,,
13585,Aparcamiento para residentes. Marqués de Corbera I,Plazas: 287 Abierto 24 horas,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3a2115cbed51c010VgnVCM2000000c205a0aRCRD,"Avenida del Marqués de Corbera, Madrid",https://wikidata.org/entity/Q29168364,4,-2,ESQUINA C/ JOSÉ LUIS ARRESE,Madrid,https://wikidata.org/entity/Q2807,Community of Madrid,https://wikidata.org/entity/Q5756,28017,1,Ventas,https://wikidata.org/entity/Q71762,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,444298,4474802,40.4219886928314,-3.65661292002709,,
