AÑO;MES;ID;TIPOEDIFICIO;EDIFICIO;DIRECCION;DISTRITO;CÓDIGO DISTRITO;BARRIO;CÓDIGO BARRIO;COORDENADA-X;COORDENADA-Y;LONGITUD;LATITUD;SENSOR;TIPO;CLASE;GRUPO;UNIDADES;CONSUMO
2023;2;0;Centros culturales y bibliotecas;CC Bib Buena Vista;AVENIDA  TOREROS,  5  28028  MADRID;SALAMANCA;4;GUINDALERA;44;443118,03;4475923,74;-3.6700967895034124;40.43221364228867;[CC y Biblioteca Buenavista][0035] Interruptor General Edificio Antiguo (Activa);EXTERNO;Energía activa;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;2;0;Centros culturales y bibliotecas;CC Bib Buena Vista;AVENIDA  TOREROS,  5  28028  MADRID;SALAMANCA;4;GUINDALERA;44;443118,03;4475923,74;-3.6700967895034124;40.43221364228867;[CC y Biblioteca Buenavista][0035] [B] Interruptor General Edificio Antiguo (Reactiva);EXTERNO;Energía Reactiva;;kVArh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;2;0;Centros culturales y bibliotecas;CC Bib Buena Vista;AVENIDA  TOREROS,  5  28028  MADRID;SALAMANCA;4;GUINDALERA;44;443118,03;4475923,74;-3.6700967895034124;40.43221364228867;[CC y Biblioteca Buenavista][0035] Gas General;EXTERNO;Gas;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;2;0;Centros culturales y bibliotecas;CC Bohemios;CALLE  LOS BOHEMIOS,  1  28041  MADRID;VILLAVERDE;17;ANGELES;175;441077,25;4467535,64;-3.69351135777872;40.356569797382164;[CC Bohemios][1031] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;1759,399902
2023;2;0;Centros culturales y bibliotecas;CC Bohemios;CALLE  LOS BOHEMIOS,  1  28041  MADRID;VILLAVERDE;17;ANGELES;175;441077,25;4467535,64;-3.69351135777872;40.356569797382164;[CC Bohemios][1031] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;34,90000153
2023;2;1093;Centros culturales y bibliotecas;CC Buero Vallejo y Biblioteca Canillejas;CALLE  BOLTAÑA,  27  28022  MADRID;SAN BLAS - CANILLEJAS;20;CANILLEJAS;207;448118;4477495,3;-3.6118056520396484;40.44649399643845;[CC Buero Vallejo y Biblioteca Canillejas][1093] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;6236,000977
2023;2;1093;Centros culturales y bibliotecas;CC Buero Vallejo y Biblioteca Canillejas;CALLE  BOLTAÑA,  27  28022  MADRID;SAN BLAS - CANILLEJAS;20;CANILLEJAS;207;448118;4477495,3;-3.6118056520396484;40.44649399643845;[CC Buero Vallejo y Biblioteca Canillejas][1093] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;527
2023;2;1093;Centros culturales y bibliotecas;CC Buero Vallejo y Biblioteca Canillejas;CALLE  BOLTAÑA,  27  28022  MADRID;SAN BLAS - CANILLEJAS;20;CANILLEJAS;207;448118;4477495,3;-3.6118056520396484;40.44649399643845;[CC Buero Vallejo y Biblioteca Canillejas][1093] Gas General;EXTERNO;Gas;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;2;1106;Centros culturales y bibliotecas;CC Carril del Conde;CALLE  CARRIL DEL CONDE,  57  28043  MADRID;HORTALEZA;16;CANILLAS;163;444532,08;4479115,28;-3.654313795014318;40.460896485125076;[CC Carril del Conde][1106] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;12295,00781
2023;2;1106;Centros culturales y bibliotecas;CC Carril del Conde;CALLE  CARRIL DEL CONDE,  57  28043  MADRID;HORTALEZA;16;CANILLAS;163;444532,08;4479115,28;-3.654313795014318;40.460896485125076;[CC Carril del Conde][1106] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;3979
2023;2;1106;Centros culturales y bibliotecas;CC Carril del Conde;CALLE  CARRIL DEL CONDE,  57  28043  MADRID;HORTALEZA;16;CANILLAS;163;444532,08;4479115,28;-3.654313795014318;40.460896485125076;[CC Carril del Conde][1106] Gas General;EXTERNO;Gas;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;2;0;Centros culturales y bibliotecas;CC Casa de Vacas;PASEO  COLOMBIA,  1  28009  MADRID;RETIRO;3;LOS JERONIMOS;35;441978,5;4474520,1;-3.6839280376921177;40.41928648936615;[CC Casa de Vacas][0789] Consumo total;PROCESADO;Energía activa;;kWh;19275,00391
2023;2;88;Centros culturales y bibliotecas;CC Casa del Reloj;PASEO CHOPERA, 6 (Y 10) 28045 MADRID ;ARGANZUELA;2;CHOPERA;23;440576,01;4471800,21;-3.6990395103836233;40.39313831627641;[CC Casa del Reloj][0088] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;19875,49805
2023;2;88;Centros culturales y bibliotecas;CC Casa del Reloj;PASEO CHOPERA, 6 (Y 10) 28045 MADRID ;ARGANZUELA;2;CHOPERA;23;440576,01;4471800,21;-3.6990395103836233;40.39313831627641;[CC Casa del Reloj][0088] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;6475,899902
2023;2;906;Centros culturales y bibliotecas;CC Conde Duque;CALLE CONDE DUQUE, 11 28015 MADRID;CENTRO;1;UNIVERSIDAD;15;439716,08;4475426,59;-3.710680603981;40.4272912991656;[CC Conde Duque][0906][Contador] Activa;EXTERNO;Energía activa;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;2;906;Centros culturales y bibliotecas;CC Conde Duque;CALLE CONDE DUQUE, 11 28015 MADRID;CENTRO;1;UNIVERSIDAD;15;439716,08;4475426,59;-3.710680603981;40.4272912991656;[CC Conde Duque][0906][Contador] [B] Reactiva;EXTERNO;Energía Reactiva;;kVArh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;2;906;Centros culturales y bibliotecas;CC Conde Duque;CALLE CONDE DUQUE, 11 28015 MADRID;CENTRO;1;UNIVERSIDAD;15;439716,08;4475426,59;-3.710680603981;40.4272912991656;[CC Conde Duque][0906] Gas General;EXTERNO;Gas;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;2;850;Centros culturales y bibliotecas;CC Eduardo Chillida y Biblioteca Miguel Delibes;CALLE ARROYO BELINCOSO, 11 (JUNTO A CENTRO CULTURAL EDUARDO CHILLIDA) 28030 MADRID;MORATALAZ;14;MEDIA LEGUA;144;444589,53;4473440,92;-3.6530587077141;40.4097421858525;[CC Eduardo Chillida y Biblioteca Miguel Delibes][1272] Interruptor General;EXTERNO;Energía activa;;kWh;24132,00977
2023;2;850;Centros culturales y bibliotecas;CC Eduardo Chillida y Biblioteca Miguel Delibes;CALLE ARROYO BELINCOSO, 11 (JUNTO A CENTRO CULTURAL EDUARDO CHILLIDA) 28030 MADRID;MORATALAZ;14;MEDIA LEGUA;144;444589,53;4473440,92;-3.6530587077141;40.4097421858525;[CC Eduardo Chillida y Biblioteca Miguel Delibes][1272] [B] Interruptor General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;2129,999023
2023;2;2011;Centros culturales y bibliotecas;CC Eduardo Úrculo & Biblioteca María Zambrano;PLAZA DONOSO, 5 28029 MADRID;TETUAN;6;ALMENARA;64;441226,74;4480063,97;-3.697317069897467;40.46917467820605;[CC Eduardo Úrculo-Bib. María Zambrano][2011] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;34432,01172
2023;2;2011;Centros culturales y bibliotecas;CC Eduardo Úrculo & Biblioteca María Zambrano;PLAZA DONOSO, 5 28029 MADRID;TETUAN;6;ALMENARA;64;441226,74;4480063,97;-3.697317069897467;40.46917467820605;[CC Eduardo Úrculo-Bib. María Zambrano][2011] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;11468,00879
2023;2;2011;Centros culturales y bibliotecas;CC Eduardo Úrculo & Biblioteca María Zambrano;PLAZA DONOSO, 5 28029 MADRID;TETUAN;6;ALMENARA;64;441226,74;4480063,97;-3.697317069897467;40.46917467820605;[CC Eduardo Úrculo-Bib. María Zambrano][2011] Gas General;EXTERNO;Gas;;kWh;8788,296875
2023;2;1028;Centros culturales y bibliotecas;CC El Madroño + Bib. Vicálvaro;CALLE  VILLARDONDIEGO,  36  28032  MADRID;VICALVARO;19;CASCO HISTORICO DE VICALVARO;191;448384,22;4472915,3;-3.6067251462782606;40.405723430071895;[CC El Madroño-Bib. Vicálvaro][1028] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;11810,00293
2023;2;1028;Centros culturales y bibliotecas;CC El Madroño + Bib. Vicálvaro;CALLE  VILLARDONDIEGO,  36  28032  MADRID;VICALVARO;19;CASCO HISTORICO DE VICALVARO;191;448384,22;4472915,3;-3.6067251462782606;40.405723430071895;[CC El Madroño-Bib. Vicálvaro][1028] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;118
2023;2;1028;Centros culturales y bibliotecas;CC El Madroño + Bib. Vicálvaro;CALLE  VILLARDONDIEGO,  36  28032  MADRID;VICALVARO;19;CASCO HISTORICO DE VICALVARO;191;448384,22;4472915,3;-3.6067251462782606;40.405723430071895;[CC El Madroño-Bib. Vicálvaro][1028] Gas General;EXTERNO;Gas;;kWh;3682,109375
2023;2;1017;Centros culturales y bibliotecas;CC El Torito;AVENIDA MORATALAZ, 130 28030 MADRID;MORATALAZ;14;VINATEROS;146;445135,88;4473047,36;-3.645480705416855;40.40627804229188;[CC El Torito][1017] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;4454,310059
2023;2;1017;Centros culturales y bibliotecas;CC El Torito;AVENIDA MORATALAZ, 130 28030 MADRID;MORATALAZ;14;VINATEROS;146;445135,88;4473047,36;-3.645480705416855;40.40627804229188;[CC El Torito][1017] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;46,79999924
2023;2;1017;Centros culturales y bibliotecas;CC El Torito;AVENIDA MORATALAZ, 130 28030 MADRID;MORATALAZ;14;VINATEROS;146;445135,88;4473047,36;-3.645480705416855;40.40627804229188;[CC El Torito][1017] Gas General;EXTERNO;Gas;;kWh;2371,225342
2023;2;895;Centros culturales y bibliotecas;CC Federico Chueca;CALLE  BENITA ÁVILA,  17  28043  MADRID;HORTALEZA;16;CANILLAS;163;444888,1;4479585,4;-3.65007264334629;40.46511484220599;[CC Federico Chueca][0895] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;2596,500977
2023;2;895;Centros culturales y bibliotecas;CC Federico Chueca;CALLE  BENITA ÁVILA,  17  28043  MADRID;HORTALEZA;16;CANILLAS;163;444888,1;4479585,4;-3.65007264334629;40.46511484220599;[CC Federico Chueca][0895] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;289,8000183
2023;2;1073;Centros culturales y bibliotecas;CC Fernando de los Ríos Y Biblioteca Aluche;CALLE  CAMARENA,  10  28047  MADRID;LATINA;10;ALUCHE;104;435820,47;4471927,38;-3.7557257281421474;40.39583722701424;[CC Fernando de los Ríos][1073] Interruptor General Activa CGBT Zona B;EXTERNO;Energía activa;;kWh;15026,00586
2023;2;1073;Centros culturales y bibliotecas;CC Fernando de los Ríos Y Biblioteca Aluche;CALLE  CAMARENA,  10  28047  MADRID;LATINA;10;ALUCHE;104;435820,47;4471927,38;-3.7557257281421474;40.39583722701424;[CC Fernando de los Ríos][1073] [B] Interruptor General Reactiva CGBT Zona B;EXTERNO;Energía Reactiva;;kVArh;32379,01758
2023;2;1073;Centros culturales y bibliotecas;CC Fernando de los Ríos Y Biblioteca Aluche;CALLE  CAMARENA,  10  28047  MADRID;LATINA;10;ALUCHE;104;435820,47;4471927,38;-3.7557257281421474;40.39583722701424;[CC Fernando de los Ríos][1073] Gas General;EXTERNO;Gas;;kWh;8100
2023;2;0;Centros culturales y bibliotecas;CC Fernando Lázaro Carreter;CALLE  VERDAD,  29  28019  MADRID;CARABANCHEL;11;OPAÑEL;112;439187,7;4471477,1;-3.7165316475350836;40.391673779620035;[CC Fernando Lázaro][2156] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;46098,98828
2023;2;0;Centros culturales y bibliotecas;CC Fernando Lázaro Carreter;CALLE  VERDAD,  29  28019  MADRID;CARABANCHEL;11;OPAÑEL;112;439187,7;4471477,1;-3.7165316475350836;40.391673779620035;[CC Fernando Lázaro][2156][B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;15265,99414
2023;2;0;Centros culturales y bibliotecas;CC Fernando Lázaro Carreter;CALLE  VERDAD,  29  28019  MADRID;CARABANCHEL;11;OPAÑEL;112;439187,7;4471477,1;-3.7165316475350836;40.391673779620035;[CC Fernando Lázaro][2156] Gas general;EXTERNO;Gas;;kWh;7177,390625
2023;2;0;Centros culturales y bibliotecas;CC Francisco Fatou;CALLE  MANUEL VELEZ,  10  28031  MADRID;VILLA DE VALLECAS;18;CASCO HISTORICO DE VALLECAS;181;447159,2;4470100,8;-3.6224980591717353;40.379819120072995;[CC Francisco Fatou[0627] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;3531,852783
2023;2;0;Centros culturales y bibliotecas;CC Francisco Fatou;CALLE  MANUEL VELEZ,  10  28031  MADRID;VILLA DE VALLECAS;18;CASCO HISTORICO DE VALLECAS;181;447159,2;4470100,8;-3.6224980591717353;40.379819120072995;[CC Francisco Fatou][0627] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;866,7017212
2023;2;666;Centros culturales y bibliotecas;CC Hortaleza;CALLE  SANTA VIRGILIA,  15  28033  MADRID ;HORTALEZA;16;PINAR DEL REY;164;445627,6;4480911,3;-3.641464889372545;40.47710776171696;[CC Hortaleza][0666] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;4373,603516
2023;2;666;Centros culturales y bibliotecas;CC Hortaleza;CALLE  SANTA VIRGILIA,  15  28033  MADRID ;HORTALEZA;16;PINAR DEL REY;164;445627,6;4480911,3;-3.641464889372545;40.47710776171696;[CC Hortaleza][0666] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;917,3015137
2023;2;666;Centros culturales y bibliotecas;CC Hortaleza;CALLE  SANTA VIRGILIA,  15  28033  MADRID ;HORTALEZA;16;PINAR DEL REY;164;445627,6;4480911,3;-3.641464889372545;40.47710776171696;[CC Hortaleza][0666] Gas General;EXTERNO;Gas;;kWh;2695
2023;2;2074;Centros culturales y bibliotecas;CC José Luis López Vázquez;CALLE  FEBRERO,  4  28022  MADRID;SAN BLAS - CANILLEJAS;20;REJAS;206;451675;4477517,4;-3.5698646013736743;40.44690731888909;[CC José Luis López Vázquez][2074] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;11552,00488
2023;2;2074;Centros culturales y bibliotecas;CC José Luis López Vázquez;CALLE  FEBRERO,  4  28022  MADRID;SAN BLAS - CANILLEJAS;20;REJAS;206;451675;4477517,4;-3.5698646013736743;40.44690731888909;[CC José Luis López Vázquez][2074] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;1061
2023;2;0;Centros culturales y bibliotecas;CC Juan Genovés;TRAVESIA  CAÑO,  5  28023  MADRID;MONCLOA - ARAVACA;9;ARAVACA;97;433337,1;4478973,9;-3.78624731076923;40.45875961151813;[CC Juan Genovés][5023] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;16639,02734
2023;2;0;Centros culturales y bibliotecas;CC Juan Genovés;TRAVESIA  CAÑO,  5  28023  MADRID;MONCLOA - ARAVACA;9;ARAVACA;97;433337,1;4478973,9;-3.78624731076923;40.45875961151813;[CC Juan Genovés][5023] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;541
2023;2;1029;Centros culturales y bibliotecas;CC Julio Cortázar;CALLE  ANTONIO MACHADO,  20  28035  MADRID;MONCLOA - ARAVACA;9;VALDEZARZA;94;439050,4;4479824,3;-3.7189495163595185;40.4668588125205;[CC Julio Cortázar][1029] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;4371,004883
2023;2;1029;Centros culturales y bibliotecas;CC Julio Cortázar;CALLE  ANTONIO MACHADO,  20  28035  MADRID;MONCLOA - ARAVACA;9;VALDEZARZA;94;439050,4;4479824,3;-3.7189495163595185;40.4668588125205;[CC Julio Cortázar][1029] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;114,3000031
2023;2;1029;Centros culturales y bibliotecas;CC Julio Cortázar;CALLE  ANTONIO MACHADO,  20  28035  MADRID;MONCLOA - ARAVACA;9;VALDEZARZA;94;439050,4;4479824,3;-3.7189495163595185;40.4668588125205;[CC Julio Cortázar][1029] Gas General;EXTERNO;Gas;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;2;0;Centros culturales y bibliotecas;CC La Elipa y CSS Santa Felicidad;CALLE  SANTA FELICIDAD,  39  28017  MADRID;CIUDAD LINEAL;15;VENTAS;151;444818,51;4475138,86;-3.6488146218251276;40.42476214245043;[CC La Elipa y CSS Santa Felicidad][1103] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;21247,00586
2023;2;0;Centros culturales y bibliotecas;CC La Elipa y CSS Santa Felicidad;CALLE  SANTA FELICIDAD,  39  28017  MADRID;CIUDAD LINEAL;15;VENTAS;151;444818,51;4475138,86;-3.6488146218251276;40.42476214245043;[CC La Elipa y CSS Santa Felicidad][1103] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;3133,000977
2023;2;288;Centros culturales y bibliotecas;CC La Vaguada;AVENIDA  MONFORTE DE LEMOS, 38 28029 MADRID;FUENCARRAL - EL PARDO;8;PILAR;84;439890,74;4481167,14;-3.7091651558876;40.4790171574762;[CC La Vaguada] [0288] Consumo General;EXTERNO;Energía activa;Activa Interruptor Gral;kWh;16459,01563
2023;2;288;Centros culturales y bibliotecas;CC La Vaguada;AVENIDA  MONFORTE DE LEMOS, 38 28029 MADRID;FUENCARRAL - EL PARDO;8;PILAR;84;439890,74;4481167,14;-3.7091651558876;40.4790171574762;[CC La Vaguada] [0288] Gas Centro Cultural;EXTERNO;Gas;Reactiva tarifa 3.0A;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;2;1777;Centros culturales y bibliotecas;CC Las Californias;CALLE  LUIS PEIDRO,  2  28007  MADRID;RETIRO;3;ADELFAS;32;442868,5;4472061,8;-3.6732178660858015;40.3972017655311;[CC Las Californias][1777] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;8351,004883
2023;2;1777;Centros culturales y bibliotecas;CC Las Californias;CALLE  LUIS PEIDRO,  2  28007  MADRID;RETIRO;3;ADELFAS;32;442868,5;4472061,8;-3.6732178660858015;40.3972017655311;[CC Las Californias][1777] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;2432,005615
2023;2;1777;Centros culturales y bibliotecas;CC Las Californias;CALLE  LUIS PEIDRO,  2  28007  MADRID;RETIRO;3;ADELFAS;32;442868,5;4472061,8;-3.6732178660858015;40.3972017655311;[CC Las Californias][1777] Gas General;EXTERNO;Gas;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;2;1045;Centros culturales y bibliotecas;CC Lavapiés;CALLE  OLIVAR,  46  28012  MADRID;CENTRO;1;EMBAJADORES;12;440547,8;4473482,4;-3.700694040366881;40.40983712884801;[CC Lavapiés][1045] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;3488,800537
2023;2;1045;Centros culturales y bibliotecas;CC Lavapiés;CALLE  OLIVAR,  46  28012  MADRID;CENTRO;1;EMBAJADORES;12;440547,8;4473482,4;-3.700694040366881;40.40983712884801;[CC Lavapiés][1045] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;29,19999695
2023;2;1045;Centros culturales y bibliotecas;CC Lavapiés;CALLE  OLIVAR,  46  28012  MADRID;CENTRO;1;EMBAJADORES;12;440547,8;4473482,4;-3.700694040366881;40.40983712884801;[CC Lavapiés][1045] Gas General;EXTERNO;Gas;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;2;2095;Centros mixtos;CC Lope de Vega -  Ag. Empleo;CALLE  CONCEJO DE TEVERGA,  1  28053  MADRID;PUENTE DE VALLECAS;13;ENTREVIAS;131;443005,25;4470864,79;-3.6709723146411886;40.38641356447425;[CC Lope de Vega - Ag. Empleo][2095] Interruptor General (Activa);EXTERNO;Energía activa;;kWh;26657,02344
2023;2;2095;Centros mixtos;CC Lope de Vega -  Ag. Empleo;CALLE  CONCEJO DE TEVERGA,  1  28053  MADRID;PUENTE DE VALLECAS;13;ENTREVIAS;131;443005,25;4470864,79;-3.6709723146411886;40.38641356447425;[CC Lope de Vega - Ag. Empleo][2095] [B] Interruptor General (Reactiva)_;EXTERNO;Energía Reactiva;;kVArh;1314,740356
2023;2;2095;Centros mixtos;CC Lope de Vega -  Ag. Empleo;CALLE  CONCEJO DE TEVERGA,  1  28053  MADRID;PUENTE DE VALLECAS;13;ENTREVIAS;131;443005,25;4470864,79;-3.6709723146411886;40.38641356447425;[CC Lope de Vega - Ag. Empleo][2095] Gas General;EXTERNO;Gas;;kWh;3385,699951
2023;2;1905;Centros culturales y bibliotecas;CC Los Rosales;AVENIDA LOS ROSALES, 133 28021 MADRID;VILLAVERDE;17;BUTARQUE;173;442488,59;4466913,33;-3.675233737399011;40.351613033852146;[CC Los Rosales][1905] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;7385
2023;2;1905;Centros culturales y bibliotecas;CC Los Rosales;AVENIDA LOS ROSALES, 133 28021 MADRID;VILLAVERDE;17;BUTARQUE;173;442488,59;4466913,33;-3.675233737399011;40.351613033852146;[CC Los Rosales][1905] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;2;1905;Centros culturales y bibliotecas;CC Los Rosales;AVENIDA LOS ROSALES, 133 28021 MADRID;VILLAVERDE;17;BUTARQUE;173;442488,59;4466913,33;-3.675233737399011;40.351613033852146;[CC Los Rosales][1905] Gas General;EXTERNO;Gas;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;2;1151;Centros culturales y bibliotecas;CC Mercado de Ibiza;CALLE IBIZA, 8 PLANTA 1ª 28009 MADRID;RETIRO;3;IBIZA;34;442532,4;4474380,17;-3.67667935697656;40.41825794820068;[CC Mercado de Ibiza][1151] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;5529,501953
2023;2;1151;Centros culturales y bibliotecas;CC Mercado de Ibiza;CALLE IBIZA, 8 PLANTA 1ª 28009 MADRID;RETIRO;3;IBIZA;34;442532,4;4474380,17;-3.67667935697656;40.41825794820068;[CC Mercado de Ibiza][1151] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;1086,400024
2023;2;1227;Centros culturales y bibliotecas;CC Meseta de Orcasitas;PLAZA ASOCIACION, 1 28041 MADRID;USERA;12;ORCASITAS;121;439859,63;4468995,51;-3.707694256978187;40.36931833443561;[CC Meseta de Orcasitas][1227] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;3105,302002
2023;2;1227;Centros culturales y bibliotecas;CC Meseta de Orcasitas;PLAZA ASOCIACION, 1 28041 MADRID;USERA;12;ORCASITAS;121;439859,63;4468995,51;-3.707694256978187;40.36931833443561;[CC Meseta de Orcasitas][1227] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;218,6999817
2023;2;1227;Centros culturales y bibliotecas;CC Meseta de Orcasitas;PLAZA ASOCIACION, 1 28041 MADRID;USERA;12;ORCASITAS;121;439859,63;4468995,51;-3.707694256978187;40.36931833443561;[CC Meseta de Orcasitas][1227] Gas General;EXTERNO;Gas;;kWh;64030,07031
2023;2;389;Centros culturales y bibliotecas;CC Nicolás Salmerón (CC, EM María Rodrigo y Bib. Fco. Ibáñez);CALLE  MANTUANO,  51  28002  MADRID;CHAMARTIN;5;CIUDAD JARDIN;53;442658,2;4477714,06;-3.675813806689595;40.448284935167614;[Complejo Nicolás Salmerón][0389] Consumo total;PROCESADO;Energía activa;;kWh;9918,811523
2023;2;389;Centros culturales y bibliotecas;CC Nicolás Salmerón (CC, EM María Rodrigo y Bib. Fco. Ibáñez);CALLE  MANTUANO,  51  28002  MADRID;CHAMARTIN;5;CIUDAD JARDIN;53;442658,2;4477714,06;-3.675813806689595;40.448284935167614;[Complejo Nicolás Salmerón][0389] Gas General;EXTERNO;Gas;;kWh;SIN DATOS O INFORMACIÓN INCOMPLETA
2023;2;1763;Centros culturales y bibliotecas;CC Orcasur y Biblioteca Gabriel Garcia Marquez;PLAZA  PUEBLO,  2  (CENTRO CULTURAL ORCASUR)  28041  MADRID;USERA;12;ORCASUR;122;440484,3;4468711,09;-3.7014543907797677;40.36697564023111;[CC Orcasur y Biblioteca Gabriel García Márquez][1095] Interruptor General;EXTERNO;Energía activa;;kWh;16460,01758
2023;2;1763;Centros culturales y bibliotecas;CC Orcasur y Biblioteca Gabriel Garcia Marquez;PLAZA  PUEBLO,  2  (CENTRO CULTURAL ORCASUR)  28041  MADRID;USERA;12;ORCASUR;122;440484,3;4468711,09;-3.7014543907797677;40.36697564023111;[CC Orcasur y Biblioteca Gabriel García Márquez][1095] [B] Interruptor General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;4860,01123
2023;2;1249;Centros culturales y bibliotecas;CC Pozo del Tío Raimundo;AVENIDA  DE LAS GLORIETAS,  19  (19-21 entrada por la PLAZA DEL PADRE LLANOS)  28053  MADRID;PUENTE DE VALLECAS;13;ENTREVIAS;131;443976,57;4469456,93;-3.6593099207585325;40.37407223002263;[CC/CM/Biblioteca Pozo Tío Raimundo][1249] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;20604,45313
2023;2;1249;Centros culturales y bibliotecas;CC Pozo del Tío Raimundo;AVENIDA  DE LAS GLORIETAS,  19  (19-21 entrada por la PLAZA DEL PADRE LLANOS)  28053  MADRID;PUENTE DE VALLECAS;13;ENTREVIAS;131;443976,57;4469456,93;-3.6593099207585325;40.37407223002263;[CC/CM/Biblioteca Pozo Tío Raimundo][1249] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;4406,299316
2023;2;226;Centros culturales y bibliotecas;CC Rafael Altamira;CALLE  ENRIQUE D'ALMONTE,  1  28028  MADRID;SALAMANCA;4;FUENTE DEL BERRO;43;443752,29;4474857,9;-3.6624679355256173;40.42247443328772;[CC Rafael Altamira][0226] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;15961,00684
2023;2;226;Centros culturales y bibliotecas;CC Rafael Altamira;CALLE  ENRIQUE D'ALMONTE,  1  28028  MADRID;SALAMANCA;4;FUENTE DEL BERRO;43;443752,29;4474857,9;-3.6624679355256173;40.42247443328772;[CC Rafael Altamira][0226] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;5507
2023;2;226;Centros culturales y bibliotecas;CC Rafael Altamira;CALLE  ENRIQUE D'ALMONTE,  1  28028  MADRID;SALAMANCA;4;FUENTE DEL BERRO;43;443752,29;4474857,9;-3.6624679355256173;40.42247443328772;[CC Rafael Altamira][0226] Gas General;EXTERNO;Gas;;kWh;2164,400146
2023;2;0;Centros sociales;CC Rubén Darío (ahora CAF2);CALLE MATAPOZUELOS, 6 28043 MADRID;HORTALEZA;16;CANILLAS;163;445985,6;4479845,8;-3.6371504310879637;40.4675325678908;[CAF-2 y Casa de Niños][0768] Electricidad General (Activa);EXTERNO;Energía activa;;kWh;2265,90625
2023;2;0;Centros sociales;CC Rubén Darío (ahora CAF2);CALLE MATAPOZUELOS, 6 28043 MADRID;HORTALEZA;16;CANILLAS;163;445985,6;4479845,8;-3.6371504310879637;40.4675325678908;[CAF-2 y Casa de Niños][0768] [B] Electricidad General (Reactiva);EXTERNO;Energía Reactiva;;kVArh;1907,898071
