ID_MEDIDA;ANO;MES;ID;TIPOEDIFICIO;EDIFICIO;DIRECCION;DISTRITO;CODIGO_DISTRITO;BARRIO;CODIGO_BARRIO;COORDENADA_X;COORDENADA_Y;LONGITUD;LATITUD;SENSOR;TIPO;CLASE;GRUPO;UNIDADES;CONSUMO
83;2020;3;1942;Centros deportivos;CDM San Blas;CALLE ARCOS DE JALON, 59 28037 MADRID;SAN BLAS - CANILLEJAS;20;HELLIN;202;448008.06;4475522.17;-3.6129409074783;40.4287119519523;acciona_sanblas;telemedida;Energía activa; ;kWh;0
84;2020;3;1945;Centros deportivos;CDM San Juan Bautista;CALLE TREVIANA, 1 28043 MADRID;CIUDAD LINEAL;15;SAN JUAN BAUTISTA;156;444142.91;4477729.93;-3.657745672316187;40.44796198220766;AMCDMSANJUANBAUTISTA_Interruptor_General;Externo;Energía activa;Activa Interruptor Gral;kWh;18737
85;2020;3;1945;Centros deportivos;CDM San Juan Bautista;CALLE TREVIANA, 1 28043 MADRID;CIUDAD LINEAL;15;SAN JUAN BAUTISTA;156;444142.91;4477729.93;-3.657745672316187;40.44796198220766;AMCDMSANJUANBAUTISTA_Interruptor_General;Externo;Energía Reactiva;Reactiva tarifa 3.1A;kvarh;11411
86;2020;3;1945;Centros deportivos;CDM San Juan Bautista;CALLE TREVIANA, 1 28043 MADRID;CIUDAD LINEAL;15;SAN JUAN BAUTISTA;156;444142.91;4477729.93;-3.657745672316187;40.44796198220766;AMCDMSANJUANBAUTISTA_Gas_Piscina;Externo;Gas;Ninguno;m3;3361.3
87;2020;3;1950;Centros deportivos;CDM Vicente del Bosque;AVENIDA MONFORTE DE LEMOS, 13 28029 MADRID;FUENCARRAL - EL PARDO;8;LA PAZ;85;441183.53;4481081.65;-3.6939060688019;40.4783396017234;acciona_vicentedelbosque;telemedida;Energía activa;Activa Contador Gral - Bus;kWh;0
88;2020;3;1950;Centros deportivos;CDM Vicente del Bosque;AVENIDA MONFORTE DE LEMOS, 13 28029 MADRID;FUENCARRAL - EL PARDO;8;LA PAZ;85;441183.53;4481081.65;-3.6939060688019;40.4783396017234;acciona_vicentedelbosque;telemedida;Energía Reactiva;Reactiva tarifa 3.1A;kvarh;0
89;2020;3;1656;Centros deportivos;CDM Wilfred Agbonavbare - Alberto García;CALLE REGUERA DE TOMATEROS, 39B, 28053 MADRID;PUENTE DE VALLECAS;13;ENTREVIAS;131;444236.45;4469239.87;-3.6560976103843;40.37204305783915;AMCDMALBERTOG_Interruptor_General;Externo;Energía activa;Activa Interruptor Gral;kWh;28350
90;2020;3;1656;Centros deportivos;CDM Wilfred Agbonavbare - Alberto García;CALLE REGUERA DE TOMATEROS, 39B, 28053 MADRID;PUENTE DE VALLECAS;13;ENTREVIAS;131;444236.45;4469239.87;-3.6560976103843;40.37204305783915;AMCDMALBERTOG_Interruptor_General;Externo;Energía Reactiva;Reactiva tarifa 3.1A;kvarh;724
91;2020;3;1656;Centros deportivos;CDM Wilfred Agbonavbare - Alberto García;CALLE REGUERA DE TOMATEROS, 39B, 28053 MADRID;PUENTE DE VALLECAS;13;ENTREVIAS;131;444236.45;4469239.87;-3.6560976103843;40.37204305783915;AMCDMALBERTOG_Gas_Piscina_Pabellon;Externo;Gas;Ninguno;m3;9686.1
92;2020;3;658;Centros escolares;CEIP Bolivia;CALLE VILLAVALIENTE, 29 28011 MADRID;LATINA;10;LUCERO;103;436373.24;4473268.33;-3.7500195164933143;40.40760080843823;AMCEIPBOLIVIA_Electricidad_General;Externo;Energía activa;Activa Interruptor Gral;kWh;2188
93;2020;3;658;Centros escolares;CEIP Bolivia;CALLE VILLAVALIENTE, 29 28011 MADRID;LATINA;10;LUCERO;103;436373.24;4473268.33;-3.7500195164933143;40.40760080843823;AMCEIPBOLIVIA_Electricidad_General;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;13.8
94;2020;3;658;Centros escolares;CEIP Bolivia;CALLE VILLAVALIENTE, 29 28011 MADRID;LATINA;10;LUCERO;103;436373.24;4473268.33;-3.7500195164933143;40.40760080843823;AMCEIPBOLIVIA_Gas_General;Externo;Gas;Gas;m3;84.2
95;2020;3;49;Centros escolares;CEIP Claudio Moyano;CALLE CEA BERMUDEZ, 26 28003 MADRID;CHAMBERI;7;VALLEHERMOSO;76;439884.49;4476723.65;-3.708257053283696;40.439115564429116;AMCPCMOYANO_Electricidad_General;Externo;Energía activa;Activa Interruptor Gral;kWh;3182.7
96;2020;3;49;Centros escolares;CEIP Claudio Moyano;CALLE CEA BERMUDEZ, 26 28003 MADRID;CHAMBERI;7;VALLEHERMOSO;76;439884.49;4476723.65;-3.708257053283696;40.439115564429116;AMCPCMOYANO_Electricidad_General;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;105.3
97;2020;3;49;Centros escolares;CEIP Claudio Moyano;CALLE CEA BERMUDEZ, 26 28003 MADRID;CHAMBERI;7;VALLEHERMOSO;76;439884.49;4476723.65;-3.708257053283696;40.439115564429116;AMCPCMOYANO_Gas;Externo;Gas;Gas;m3;830.4
98;2020;3;278;Centros escolares;CEIP Concepción Arenal;CALLE ANTONIO LOPEZ, 1 28019 MADRID;CARABANCHEL;11;COMILLAS;111;439319.32;4472127.86;-3.7110683133563716;40.39824381077428;AMCPCONARENAL_Electricidad_General;Externo;Energía activa;Activa Interruptor Gral;kWh;7099
99;2020;3;278;Centros escolares;CEIP Concepción Arenal;CALLE ANTONIO LOPEZ, 1 28019 MADRID;CARABANCHEL;11;COMILLAS;111;439319.32;4472127.86;-3.7110683133563716;40.39824381077428;AMCPCONARENAL_Electricidad_General;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;1854
100;2020;3;278;Centros escolares;CEIP Concepción Arenal;CALLE ANTONIO LOPEZ, 1 28019 MADRID;CARABANCHEL;11;COMILLAS;111;439319.32;4472127.86;-3.7110683133563716;40.39824381077428;AMCPCONARENAL_Gas;Externo;Gas;Gas;m3;0
101;2020;3;582;Centros escolares;CEIP Isaac Peral;GLORIETA RUFINO NOVALVOS, 5 28025 MADRID;CARABANCHEL;11;PUERTA BONITA;115;437967.83;4470923.83;-3.729999509109673;40.38645824863816;AMCEIPISAACPERAL_Electricidad_General;Externo;Energía activa;Activa Interruptor Gral;kWh;2239.2
102;2020;3;582;Centros escolares;CEIP Isaac Peral;GLORIETA RUFINO NOVALVOS, 5 28025 MADRID;CARABANCHEL;11;PUERTA BONITA;115;437967.83;4470923.83;-3.729999509109673;40.38645824863816;AMCEIPISAACPERAL_Electricidad_General;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;1.8
103;2020;3;582;Centros escolares;CEIP Isaac Peral;GLORIETA RUFINO NOVALVOS, 5 28025 MADRID;CARABANCHEL;11;PUERTA BONITA;115;437967.83;4470923.83;-3.729999509109673;40.38645824863816;AMCEIPISAACPERAL_Gas_General;Externo;Gas;Gas;m3;1156.8
104;2020;3;1028;Centros escolares;CEIP Madroño;CALLE LAS MARISMAS, 14 28038 MADRID;PUENTE DE VALLECAS;13;NUMANCIA;136;444386.73;4472608.31;-3.6547868183395873;40.402312403210814;AMCPMADRONO_Electricidad_General;Externo;Energía activa;Activa Interruptor Gral;kWh;1822
105;2020;3;1028;Centros escolares;CEIP Madroño;CALLE LAS MARISMAS, 14 28038 MADRID;PUENTE DE VALLECAS;13;NUMANCIA;136;444386.73;4472608.31;-3.6547868183395873;40.402312403210814;AMCPMADRONO_Electricidad_General;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;54.3
106;2020;3;1028;Centros escolares;CEIP Madroño;CALLE LAS MARISMAS, 14 28038 MADRID;PUENTE DE VALLECAS;13;NUMANCIA;136;444386.73;4472608.31;-3.6547868183395873;40.402312403210814;AMCPMADRONO_Gas;Externo;Gas;Gas;m3;1507.7
107;2020;3;116;Centros escolares;CEIP Ntra Sra de la Paloma;CALLE TABERNILLAS, 2 28005 MADRID;CENTRO;1;PALACIO;11;439642.7;4473629.39;-3.7106372993064745;40.411427160112815;AMCPPALOMA_Electricidad_General;Externo;Energía activa;Activa Interruptor Gral;kWh;5823.4
108;2020;3;116;Centros escolares;CEIP Ntra Sra de la Paloma;CALLE TABERNILLAS, 2 28005 MADRID;CENTRO;1;PALACIO;11;439642.7;4473629.39;-3.7106372993064745;40.411427160112815;AMCPPALOMA_Electricidad_General;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;0.8
109;2020;3;116;Centros escolares;CEIP Ntra Sra de la Paloma;CALLE TABERNILLAS, 2 28005 MADRID;CENTRO;1;PALACIO;11;439642.7;4473629.39;-3.7106372993064745;40.411427160112815;AMCPPALOMA_Gas;Externo;Gas;Gas;m3;1504.7
110;2020;3;167;Centros escolares;CEIP Ntra Sra Fuencisla;CALLE TOMELLOSO, 39 28026 MADRID;USERA;12;ALMENDRALES;124;440745.01;4470201.39;-3.6972821974614196;40.380523117574946;AMCPFUENCISLA_Electricidad_General;Externo;Energía activa;Activa Interruptor Gral;kWh;3479
111;2020;3;167;Centros escolares;CEIP Ntra Sra Fuencisla;CALLE TOMELLOSO, 39 28026 MADRID;USERA;12;ALMENDRALES;124;440745.01;4470201.39;-3.6972821974614196;40.380523117574946;AMCPFUENCISLA_Electricidad_General;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;110.4
112;2020;3;167;Centros escolares;CEIP Ntra Sra Fuencisla;CALLE TOMELLOSO, 39 28026 MADRID;USERA;12;ALMENDRALES;124;440745.01;4470201.39;-3.6972821974614196;40.380523117574946;AMCPFUENCISLA_Gas_General;Externo;Gas;Ninguno;m3;2237.8
113;2020;3;209;Centros escolares;CEIP Pi i Margall;PLAZA DOS DE MAYO, 2 28004 MADRID;CENTRO;1;UNIVERSIDAD;15;440230.55;4475371.56;-3.7046107649803;40.4268327144929;CEIPPiiMargall_Electricidad;Externo;Energía activa;Activa Contador Gral - Bus;kWh;1704.9
114;2020;3;209;Centros escolares;CEIP Pi i Margall;PLAZA DOS DE MAYO, 2 28004 MADRID;CENTRO;1;UNIVERSIDAD;15;440230.55;4475371.56;-3.7046107649803;40.4268327144929;CEIPPiiMargall_Electricidad;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;-1082
115;2020;3;209;Centros escolares;CEIP Pi i Margall;PLAZA DOS DE MAYO, 2 28004 MADRID;CENTRO;1;UNIVERSIDAD;15;440230.55;4475371.56;-3.7046107649803;40.4268327144929;CEIPPiiMargall_Gas;Externo;Gas;Gas;m3;1687.5
116;2020;3;304;Centros escolares;CEIP Pradolongo;CALLE PARQUE DE LA PALOMA, 9 28026 MADRID;USERA;12;ZOFIO;126;439235.73;4470063.37;-3.7158207588239685;40.379271000451105;AMCPPRADOLONGO_Electricidad_General;Externo;Energía activa;Activa Interruptor Gral;kWh;4660.4
117;2020;3;304;Centros escolares;CEIP Pradolongo;CALLE PARQUE DE LA PALOMA, 9 28026 MADRID;USERA;12;ZOFIO;126;439235.73;4470063.37;-3.7158207588239685;40.379271000451105;AMCPPRADOLONGO_Electricidad_General;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;13.9
118;2020;3;304;Centros escolares;CEIP Pradolongo;CALLE PARQUE DE LA PALOMA, 9 28026 MADRID;USERA;12;ZOFIO;126;439235.73;4470063.37;-3.7158207588239685;40.379271000451105;AMCPPRADOLONGO_Gas_General;Externo;Gas;Ninguno;m3;0
119;2020;3;108;Centros escolares;CEIP Puerto Rico;CALLE SEGURA, 74 28041 MADRID;USERA;12;ORCASITAS;121;438955.61;4468897.52;-3.718516174164925;40.36857243836856;AMCPPRICO_Electricidad_General;Externo;Energía activa;Activa Interruptor Gral;kWh;3000.7
120;2020;3;108;Centros escolares;CEIP Puerto Rico;CALLE SEGURA, 74 28041 MADRID;USERA;12;ORCASITAS;121;438955.61;4468897.52;-3.718516174164925;40.36857243836856;AMCPPRICO_Electricidad_General;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;20.1
121;2020;3;108;Centros escolares;CEIP Puerto Rico;CALLE SEGURA, 74 28041 MADRID;USERA;12;ORCASITAS;121;438955.61;4468897.52;-3.718516174164925;40.36857243836856;AMCPPRICO_Gas_General;Externo;Gas;Ninguno;m3;0
122;2020;3;247;Centros escolares;CEIP Residencia San Ildefonso;CALLE ALFONSO VI, 1 28005 MADRID;CENTRO;1;PALACIO;11;439580.6;4473834.01;-3.71212631464;40.4129348523462;ResidenciaSanildefonso_Electricidad;Externo;Energía activa;Activa Contador Gral - Bus;kWh;6495
123;2020;3;247;Centros escolares;CEIP Residencia San Ildefonso;CALLE ALFONSO VI, 1 28005 MADRID;CENTRO;1;PALACIO;11;439580.6;4473834.01;-3.71212631464;40.4129348523462;ResidenciaSanildefonso_Electricidad;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;2149
124;2020;3;247;Centros escolares;CEIP Residencia San Ildefonso;CALLE ALFONSO VI, 1 28005 MADRID;CENTRO;1;PALACIO;11;439580.6;4473834.01;-3.71212631464;40.4129348523462;ResidenciaSanildefonso_Gas;Externo;Gas;Gas;m3;3885.1
125;2020;3;177;Centros escolares;CEIP Vázquez de Mella;CALLE BAILEN, 18 28005 MADRID;CENTRO;1;PALACIO;11;439417.82;4473742.83;-3.7140360474586;40.4121016245246;CEIPVazquezmella_Electricidad;Externo;Energía activa;Activa Contador Gral - Bus;kWh;1893.9
126;2020;3;177;Centros escolares;CEIP Vázquez de Mella;CALLE BAILEN, 18 28005 MADRID;CENTRO;1;PALACIO;11;439417.82;4473742.83;-3.7140360474586;40.4121016245246;CEIPVazquezmella_Electricidad;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;-1751.8
127;2020;3;177;Centros escolares;CEIP Vázquez de Mella;CALLE BAILEN, 18 28005 MADRID;CENTRO;1;PALACIO;11;439417.82;4473742.83;-3.7140360474586;40.4121016245246;CEIPVazquezmella_Gas;Externo;Gas;Gas;m3;75.2
128;2020;3;1033;Centros culturales y bibliotecas;Centro de Mayores San Francisco;CALLE JERTE, 3 (ENTRADA POR CALLE SAN BUENAVENTURA, 3) 28005 MADRID;CENTRO;1;PALACIO;11;439335.92;4473634.38;-3.714990913868;40.4111186882429;CentromayoresSanfrancisco_Electricidad;Externo;Energía activa;Activa Contador Gral - Bus;kWh;20949
129;2020;3;1033;Centros culturales y bibliotecas;Centro de Mayores San Francisco;CALLE JERTE, 3 (ENTRADA POR CALLE SAN BUENAVENTURA, 3) 28005 MADRID;CENTRO;1;PALACIO;11;439335.92;4473634.38;-3.714990913868;40.4111186882429;CentromayoresSanfrancisco_Electricidad;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;5089.6
130;2020;3;1033;Centros culturales y bibliotecas;Centro de Mayores San Francisco;CALLE JERTE, 3 (ENTRADA POR CALLE SAN BUENAVENTURA, 3) 28005 MADRID;CENTRO;1;PALACIO;11;439335.92;4473634.38;-3.714990913868;40.4111186882429;CentromayoresSanfrancisco_Gas;Externo;Gas;Gas;m3;0
131;2020;3;1083;Centros mixtos;Complejo La Vaguada;AVENIDA MONFORTE DE LEMOS, 38-40 28029 MADRID;FUENCARRAL - EL PARDO;8;PILAR;84;440036.44;4481276.19;-3.709012712706959;40.479004163276095;AMLAVAGUADACT_Contador_General;Externo;Energía activa;Activa Contador Gral - Bus;kWh;8165
132;2020;3;1083;Centros mixtos;Complejo La Vaguada;AVENIDA MONFORTE DE LEMOS, 38-40 28029 MADRID;FUENCARRAL - EL PARDO;8;PILAR;84;440036.44;4481276.19;-3.709012712706959;40.479004163276095;AMLAVAGUADACT_Contador_General;Externo;Energía Reactiva;Reactiva tarifa 3.1A;kvarh;2693
133;2020;3;2204;Centros culturales y bibliotecas;Complejo Sanchinarro;C/ PRINCESA ÉBOLI, 29;HORTALEZA;16;VALDEFUENTES;166;444469;4482391;-3.65526174471725;40.4903531015737;AMBIBMLEJARRAGA_Electricidad_General;Procesado;Energía activa;Ninguno;kWh;4576.1804
137;2020;3;1082;Centros administrativos;JMD Fuencarral;AVENIDA MONFORTE DE LEMOS, 40 28029 MADRID;FUENCARRAL - EL PARDO;8;PILAR;84;439842.57;4481114.66;-3.7097284197807;40.4785409720142;AMLAVAGUADACT_Junta_Distrito;Externo;Energía activa;Ninguno;kWh;7707.7
138;2020;3;1987;Centros deportivos;Pabellón Jesús Rollán;CALLE AVENA, 11 28026 MADRID;USERA;12;ZOFIO;126;439280.11;4469746.13;-3.7152779102325;40.3760873422678;AMPJESUSROLLAN_GeneralBT;Externo;Energía activa;Activa Interruptor Gral;kWh;26532
139;2020;3;1987;Centros deportivos;Pabellón Jesús Rollán;CALLE AVENA, 11 28026 MADRID;USERA;12;ZOFIO;126;439280.11;4469746.13;-3.7152779102325;40.3760873422678;AMPJESUSROLLAN_GeneralBT;Externo;Energía Reactiva;Reactiva tarifa 3.1A;kvarh;255
140;2020;3;1987;Centros deportivos;Pabellón Jesús Rollán;CALLE AVENA, 11 28026 MADRID;USERA;12;ZOFIO;126;439280.11;4469746.13;-3.7152779102325;40.3760873422678;AMPJESUSROLLAN_Gas;Externo;Gas;Gas;m3;13953
141;2020;3;1131;Centros mixtos;Palacio Cibeles;PLAZA CIBELES, 1 28014 MADRID;RETIRO;3;LOS JERONIMOS;35;441294.07;4474471.09;-3.6919909715652;40.4187965631925;AMCIBELES_Trafo_1 + AMCIBELES_Trafo_2 + AMCIBELES_Trafo_3 + AMCIBELES_Trafo_4 + AMCIBELES_General_Fase2;Procesado;Energía activa;Activa Contador Gral - Bus;kWh;333054
142;2020;3;1174;Centros administrativos;Sede AG Hacienda;CALLE ALCALA, 45 28014 MADRID;CENTRO;1;JUSTICIA;14;440937.24;4474516.9;-3.695760433679633;40.419308936692836;acciona_sedeaghacienda;telemedida;Energía activa;Ninguno;kWh;0
143;2020;3;1174;Centros administrativos;Sede AG Hacienda;CALLE ALCALA, 45 28014 MADRID;CENTRO;1;JUSTICIA;14;440937.24;4474516.9;-3.695760433679633;40.419308936692836;acciona_sedeaghacienda;telemedida;Energía Reactiva;Ninguno;kvarh;0
144;2020;4;2258;Centros culturales y bibliotecas;Biblioteca Ana María Matute;CALLE ISAAC ALBENIZ, 1 28019 MADRID;CARABANCHEL;11;SAN ISIDRO;113;438873.92;4472154.36;-3.7202936410904;40.3977521494866;AMBIBAMMATUTE_General;Externo;Energía activa;Activa Interruptor Gral;kWh;7386
145;2020;4;2258;Centros culturales y bibliotecas;Biblioteca Ana María Matute;CALLE ISAAC ALBENIZ, 1 28019 MADRID;CARABANCHEL;11;SAN ISIDRO;113;438873.92;4472154.36;-3.7202936410904;40.3977521494866;AMBIBAMMATUTE_General;Externo;Energía Reactiva;Reactiva tarifa 3.1A;kvarh;15
146;2020;4;2178;Centros culturales y bibliotecas;Biblioteca Ángel González;CALLE GRANJA DE TORREHERMOSA, 1 28024 MADRID;LATINA;10;ALUCHE;104;434962.85;4472100.21;-3.7663713097572;40.3969681670062;AMBIBAGONZALEZ_Electricidad_General;Externo;Energía activa;Activa Interruptor Gral;kWh;2954
147;2020;4;2178;Centros culturales y bibliotecas;Biblioteca Ángel González;CALLE GRANJA DE TORREHERMOSA, 1 28024 MADRID;LATINA;10;ALUCHE;104;434962.85;4472100.21;-3.7663713097572;40.3969681670062;AMBIBAGONZALEZ_Electricidad_General;Externo;Energía Reactiva;Reactiva tarifa 3.1A;kvarh;1431
149;2020;4;2096;Centros culturales y bibliotecas;Biblioteca Eugenio Trías;PASEO FERNAN NUÑEZ, 24 28009 MADRID;RETIRO;3;LOS JERONIMOS;35;442401.74;4474247.41;-3.6796432754374946;40.41678861549688;AMBIBETRIAS_Electricidad_General;Externo;Energía activa;Activa Interruptor Gral;kWh;4823
150;2020;4;2096;Centros culturales y bibliotecas;Biblioteca Eugenio Trías;PASEO FERNAN NUÑEZ, 24 28009 MADRID;RETIRO;3;LOS JERONIMOS;35;442401.74;4474247.41;-3.6796432754374946;40.41678861549688;AMBIBETRIAS_Electricidad_General;Externo;Energía Reactiva;Reactiva tarifa 3.1A;kvarh;0
151;2020;4;2096;Centros culturales y bibliotecas;Biblioteca Eugenio Trías;PASEO FERNAN NUÑEZ, 24 28009 MADRID;RETIRO;3;LOS JERONIMOS;35;442401.74;4474247.41;-3.6796432754374946;40.41678861549688;AMBIBETRIAS_Gas_General;Externo;Gas;Gas;m3;0
152;2020;4;1208;Centros culturales y bibliotecas;Biblioteca Gerardo Diego;CALLE MONTE AYA, 12 28031 MADRID;VILLA DE VALLECAS;18;CASCO HISTORICO DE VALLECAS;181;447143.05;4469885.64;-3.6226612333620114;40.378016410030774;AMBIBGDIEGO_Electricidad_General;Externo;Energía activa;Activa Interruptor Gral;kWh;1431
153;2020;4;1208;Centros culturales y bibliotecas;Biblioteca Gerardo Diego;CALLE MONTE AYA, 12 28031 MADRID;VILLA DE VALLECAS;18;CASCO HISTORICO DE VALLECAS;181;447143.05;4469885.64;-3.6226612333620114;40.378016410030774;AMBIBGDIEGO_Electricidad_General;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;8
154;2020;4;1208;Centros culturales y bibliotecas;Biblioteca Gerardo Diego;CALLE MONTE AYA, 12 28031 MADRID;VILLA DE VALLECAS;18;CASCO HISTORICO DE VALLECAS;181;447143.05;4469885.64;-3.6226612333620114;40.378016410030774;AMBIBGDIEGO_Gas_General;Externo;Gas;Gas;m3;0
155;2020;4;1526;Centros culturales y bibliotecas;Biblioteca José Hierro;CALLE MARIA SEVILLA DIAGO, 15 28022 MADRID;SAN BLAS - CANILLEJAS;20;ROSAS;205;448214.3;4476029.82;-3.610550602425999;40.433453540244685;AMBIBJHIERRO_Electricidad_General;Externo;Energía activa;Activa Interruptor Gral;kWh;1426
156;2020;4;1526;Centros culturales y bibliotecas;Biblioteca José Hierro;CALLE MARIA SEVILLA DIAGO, 15 28022 MADRID;SAN BLAS - CANILLEJAS;20;ROSAS;205;448214.3;4476029.82;-3.610550602425999;40.433453540244685;AMBIBJHIERRO_Electricidad_General;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;60
157;2020;4;1526;Centros culturales y bibliotecas;Biblioteca José Hierro;CALLE MARIA SEVILLA DIAGO, 15 28022 MADRID;SAN BLAS - CANILLEJAS;20;ROSAS;205;448214.3;4476029.82;-3.610550602425999;40.433453540244685;AMBIBJHIERRO_Gas_General;Externo;Gas;Gas;m3;14.1
158;2020;4;509;Centros culturales y bibliotecas;Biblioteca La Elipa - Islas Filipinas;CALLE NUESTRA SEÑORA DEL VILLAR, 6 28017 MADRID;CIUDAD LINEAL;15;VENTAS;151;444705.59;4474960.04;-3.6512062299873125;40.4234957928842;AMBIBIFILIPINAS_Electricidad_General - AMBIBIFILIPINAS_Electricidad_CentroMayores - AMBIBIFILIPINAS_Electricidad_SocioCultural;Procesado;Energía activa;Ninguno;kWh;1167
159;2020;4;509;Centros culturales y bibliotecas;Biblioteca La Elipa - Islas Filipinas;CALLE NUESTRA SEÑORA DEL VILLAR, 6 28017 MADRID;CIUDAD LINEAL;15;VENTAS;151;444705.59;4474960.04;-3.6512062299873125;40.4234957928842;AMBIBIFILIPINAS_Gas_General;Procesado;Gas;Gas;m3;834.6624
160;2020;4;509;Centros culturales y bibliotecas;Biblioteca La Elipa - Islas Filipinas;CALLE NUESTRA SEÑORA DEL VILLAR, 6 28017 MADRID;CIUDAD LINEAL;15;VENTAS;151;444705.59;4474960.04;-3.6512062299873125;40.4234957928842;AMBIBIFILIPINAS_Gas_General;Externo;Gas;Gas;m3;1945.99
161;2020;4;941;Centros culturales y bibliotecas;Biblioteca Mario Vargas Llosa;CALLE BARCELO, 4 28004 MADRID;CENTRO;1;JUSTICIA;14;440674.55;4475361.07;-3.6990826662067344;40.42683538680111;AMBIBMVLLOSA_Electricidad_General;Externo;Energía activa;Activa Interruptor Gral;kWh;2322
162;2020;4;941;Centros culturales y bibliotecas;Biblioteca Mario Vargas Llosa;CALLE BARCELO, 4 28004 MADRID;CENTRO;1;JUSTICIA;14;440674.55;4475361.07;-3.6990826662067344;40.42683538680111;AMBIBMVLLOSA_Electricidad_General;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;426
163;2020;4;850;Centros culturales y bibliotecas;Biblioteca Miguel Delibes;CALLE ARROYO BELINCOSO, 11 (JUNTO A CENTRO CULTURAL EDUARDO CHILLIDA) 28030 MADRID;MORATALAZ;14;MEDIA LEGUA;144;444589.53;4473440.92;-3.6530587077141;40.4097421858525;AMBIBMDELIBES_Electricidad_General;Externo;Energía activa;Activa Interruptor Gral;kWh;3085
164;2020;4;850;Centros culturales y bibliotecas;Biblioteca Miguel Delibes;CALLE ARROYO BELINCOSO, 11 (JUNTO A CENTRO CULTURAL EDUARDO CHILLIDA) 28030 MADRID;MORATALAZ;14;MEDIA LEGUA;144;444589.53;4473440.92;-3.6530587077141;40.4097421858525;AMBIBMDELIBES_Electricidad_General;Externo;Energía Reactiva;Reactiva tarifa 3.1A;kvarh;30
165;2020;4;850;Centros culturales y bibliotecas;Biblioteca Miguel Delibes;CALLE ARROYO BELINCOSO, 11 (JUNTO A CENTRO CULTURAL EDUARDO CHILLIDA) 28030 MADRID;MORATALAZ;14;MEDIA LEGUA;144;444589.53;4473440.92;-3.6530587077141;40.4097421858525;AMBIBMDELIBES_Gas_General;Externo;Gas;Gas;m3;0
166;2020;4;702;Centros culturales y bibliotecas;Biblioteca Pablo Neruda;CALLE ASCAO, 4 28017 MADRID;CIUDAD LINEAL;15;PUEBLO NUEVO;152;445565.18;4475620;-3.641334923876934;40.42963395178173;AMBIBPABLONERUDA_Electricidad_General-AMBIBPABLONERUDA_Centro_Dia;Procesado;Energía activa;Ninguno;kWh;4086.6
167;2020;4;702;Centros culturales y bibliotecas;Biblioteca Pablo Neruda;CALLE ASCAO, 4 28017 MADRID;CIUDAD LINEAL;15;PUEBLO NUEVO;152;445565.18;4475620;-3.641334923876934;40.42963395178173;AMBIBPABLONERUDA_Gas_General;Procesado;Gas;Gas;m3;0
168;2020;4;20;Centros culturales y bibliotecas;Biblioteca Pío Baroja;CALLE ARGANDA, 12 28005 MADRID;ARGANZUELA;2;ACACIAS;22;439946.87;4472423.86;-3.7076765298843;40.4002580548243;AMBIBPIOBAROJA_General;Externo;Energía activa;Activa Interruptor Gral;kWh;2505
169;2020;4;20;Centros culturales y bibliotecas;Biblioteca Pío Baroja;CALLE ARGANDA, 12 28005 MADRID;ARGANZUELA;2;ACACIAS;22;439946.87;4472423.86;-3.7076765298843;40.4002580548243;AMBIBPIOBAROJA_General;Externo;Energía Reactiva;Reactiva tarifa 3.0A;kvarh;317
170;2020;4;20;Centros culturales y bibliotecas;Biblioteca Pío Baroja;CALLE ARGANDA, 12 28005 MADRID;ARGANZUELA;2;ACACIAS;22;439946.87;4472423.86;-3.7076765298843;40.4002580548243;AMBIBPIOBAROJA_Gas_General;Externo;Gas;Gas;m3;718.9
171;2020;4;906;Centros culturales y bibliotecas;CC Conde Duque;CALLE CONDE DUQUE, 11 28015 MADRID;CENTRO;1;UNIVERSIDAD;15;439716.08;4475426.59;-3.710680603981;40.4272912991656;acciona_condeduque;telemedida;Energía activa;Activa Contador Gral - Bus;kWh;107099
